utc_timestamp,wind_onshore_generation,wind_onshore_installed_capacity,wind_onshore_capacity_factor,wind_offshore_generation,wind_offshore_installed_capacity,wind_offshore_capacity_factor,solar_photovoltaic_generation,solar_photovoltaic_installed_capacity,solar_photovoltaic_capacity_factor
2016-12-16 00:00:00+00:00,188.17166666666665,4487.0885,0.041936250347339186,247.80958333333334,1700.8,0.14570177759485733,4.249583333333333,0.0,4.249583333333333
2016-12-17 00:00:00+00:00,562.30625,4487.0885,0.12531650534639557,345.13208333333336,1700.8,0.20292337919410475,3.4766666666666666,0.0,3.4766666666666666
2016-12-18 00:00:00+00:00,348.85125,4487.0885,0.07774556931515837,244.28791666666666,1700.8,0.14363118336469113,11.674583333333333,0.0,11.674583333333333
2016-12-19 00:00:00+00:00,368.08458333333334,4487.0885,0.08203194194483424,170.25958333333332,1700.8,0.1001055875666353,5.254166666666666,0.0,5.254166666666666
2016-12-20 00:00:00+00:00,529.0287500000001,4487.0885,0.1179002263940192,388.82708333333335,1700.8,0.22861423055816874,3.4716666666666662,0.0,3.4716666666666662
2016-12-21 00:00:00+00:00,1824.2395833333333,4487.0885,0.40655306516315276,1034.4275,1700.8,0.6082005526810913,0.0,0.0,0.0
2016-12-22 00:00:00+00:00,1561.0291666666665,4487.0885,0.3478935542872994,833.9683333333334,1700.8,0.4903388601442458,14.769166666666665,0.0,14.769166666666665
2016-12-23 00:00:00+00:00,1924.0383333333332,4487.0885,0.42879438043919427,982.5229166666667,1700.8,0.5776828061304484,17.731666666666666,0.0,17.731666666666666
2016-12-24 00:00:00+00:00,2342.585416666667,4487.0885,0.5220724789953812,1007.7270833333333,1700.8,0.5925018128723738,13.364166666666668,0.0,13.364166666666668
2016-12-25 00:00:00+00:00,2131.2458333333334,4487.0885,0.47497298823799294,891.82375,1700.8,0.5243554503762935,3.9170833333333337,0.0,3.9170833333333337
2016-12-26 00:00:00+00:00,2210.7141666666666,4487.0885,0.4926834330694985,565.14,1700.8,0.3322789275634996,13.253749999999998,0.0,13.253749999999998
2016-12-27 00:00:00+00:00,1962.2575,4487.0885,0.4373119674372368,752.3304166666667,1700.8,0.44233914432423954,20.855833333333333,0.0,20.855833333333333
2016-12-28 00:00:00+00:00,748.3416666666667,4487.0885,0.1667766674685972,396.15958333333333,1700.8,0.23292543704923174,12.365,0.0,12.365
2016-12-29 00:00:00+00:00,1277.9870833333332,4487.0885,0.2848143252207603,702.6370833333334,1700.8,0.41312152124490437,8.785,0.0,8.785
2016-12-30 00:00:00+00:00,1657.631666666667,4487.0885,0.3694225479766371,904.1083333333332,1700.8,0.531578276889307,6.476666666666667,0.0,6.476666666666667
2016-12-31 00:00:00+00:00,2310.398333333333,4487.0885,0.5148992121134525,1069.68,1700.8,0.6289275634995296,3.1174999999999997,0.0,3.1174999999999997
2017-01-01 00:00:00+00:00,908.9929166666667,4487.0885,0.20257967202266383,729.30125,1700.8,0.42879894755409226,5.358750000000001,0.0,5.358750000000001
2017-01-02 00:00:00+00:00,540.6545833333333,4487.0885,0.12049117893113392,545.7370833333333,1700.8,0.3208708156945751,29.1775,0.0,29.1775
2017-01-03 00:00:00+00:00,2119.9812500000003,4487.0885,0.4724625444762233,1020.4458333333333,1700.8,0.5999799114142365,3.8570833333333336,0.0,3.8570833333333336
2017-01-04 00:00:00+00:00,2180.3370833333333,4487.0885,0.4859135457955272,992.2083333333334,1700.8,0.5833774302289119,17.565416666666668,0.0,17.565416666666668
2017-01-05 00:00:00+00:00,616.69875,4487.0885,0.13743850828883808,524.48,1700.8,0.3083725305738476,22.258333333333336,0.0,22.258333333333336
2017-01-06 00:00:00+00:00,1147.4895833333333,4487.0885,0.25573143550285077,580.4141666666667,1700.8,0.3412595053308247,25.51,0.0,25.51
2017-01-07 00:00:00+00:00,1151.0029166666666,4487.0885,0.25651442280816766,770.8620833333333,1700.8,0.45323499725619315,5.954583333333333,0.0,5.954583333333333
2017-01-08 00:00:00+00:00,319.0308333333333,4487.0885,0.07109974169961955,156.9595833333333,1700.8,0.09228573808403888,8.16375,0.0,8.16375
2017-01-09 00:00:00+00:00,1313.8583333333333,4487.0885,0.2928086516085728,749.1854166666667,1700.8,0.44049001450297903,5.473333333333334,0.0,5.473333333333334
2017-01-10 00:00:00+00:00,1709.4016666666666,4487.0885,0.3809600962108652,954.1945833333333,1700.8,0.5610269187049232,4.333333333333333,0.0,4.333333333333333
2017-01-11 00:00:00+00:00,2739.255833333333,4487.0885,0.6104751072623893,1115.1208333333334,1700.8,0.655644892599561,5.969166666666666,0.0,5.969166666666666
2017-01-12 00:00:00+00:00,2181.556666666667,4487.0885,0.48618534416396436,1014.9429166666667,1700.8,0.5967444241925369,21.81375,0.0,21.81375
2017-01-13 00:00:00+00:00,337.04583333333335,4487.0885,0.07511459453793554,301.8441666666667,1700.8,0.177471875979931,23.709999999999997,0.0,23.709999999999997
2017-01-14 00:00:00+00:00,1137.1020833333334,4487.0885,0.253416459990333,760.8245833333334,1700.8,0.44733336273126373,22.559166666666666,0.0,22.559166666666666
2017-01-15 00:00:00+00:00,315.58958333333334,4487.0885,0.07033281900576138,392.7925,1700.8,0.230945731420508,34.85458333333333,0.0,34.85458333333333
2017-01-16 00:00:00+00:00,191.9575,4487.0885,0.04277996745551152,146.88625,1700.8,0.08636303504233302,43.10125,0.0,43.10125
2017-01-17 00:00:00+00:00,493.3575,4487.0885,0.10995047233857769,279.18,1700.8,0.16414628410159926,15.594166666666666,0.0,15.594166666666666
2017-01-18 00:00:00+00:00,1319.6358333333335,4487.0885,0.29409623485993946,738.9425,1700.8,0.43446760348071495,8.963333333333333,0.0,8.963333333333333
2017-01-19 00:00:00+00:00,1039.7954166666666,4487.0885,0.2317305345474391,658.7516666666667,1700.8,0.3873187127626215,20.463333333333335,0.0,20.463333333333335
2017-01-20 00:00:00+00:00,1140.07625,4487.0885,0.2540792877162998,604.8420833333333,1700.8,0.3556221092035121,27.991249999999997,0.0,27.991249999999997
2017-01-21 00:00:00+00:00,275.29291666666666,4487.0885,0.06135223690521519,101.36625,1700.8,0.05959915921919098,18.77875,0.0,18.77875
2017-01-22 00:00:00+00:00,142.71666666666667,4487.0885,0.03180607350772482,53.15833333333333,1700.8,0.03125489965506428,4.832916666666667,0.0,4.832916666666667
2017-01-23 00:00:00+00:00,333.07916666666665,4487.0885,0.07423057661257777,224.88750000000002,1700.8,0.13222454139228598,24.784583333333334,0.0,24.784583333333334
2017-01-24 00:00:00+00:00,502.365,4487.0885,0.11195789875773567,312.6616666666667,1700.8,0.18383211821887738,16.988333333333333,0.0,16.988333333333333
2017-01-25 00:00:00+00:00,713.4050000000001,4487.0885,0.1589906238755933,278.4725,1700.8,0.1637303033866416,7.130416666666666,0.0,7.130416666666666
2017-01-26 00:00:00+00:00,324.04791666666665,4487.0885,0.07221785722895073,309.7320833333333,1700.8,0.18210964448102854,18.357083333333332,0.0,18.357083333333332
2017-01-27 00:00:00+00:00,673.0729166666666,4487.0885,0.1500021487578564,546.52375,1700.8,0.32133334313264345,55.5675,0.0,55.5675
2017-01-28 00:00:00+00:00,551.2841666666667,4487.0885,0.12286010553762572,399.99583333333334,1700.8,0.23518099325807462,53.859166666666674,0.0,53.859166666666674
2017-01-29 00:00:00+00:00,785.9295833333334,4487.0885,0.17515357304259396,653.89125,1700.8,0.3844609889463782,9.729166666666666,0.0,9.729166666666666
2017-01-30 00:00:00+00:00,480.75666666666666,4487.0885,0.10714222968115443,391.71250000000003,1700.8,0.23031073612417685,10.78625,0.0,10.78625
2017-01-31 00:00:00+00:00,615.1374999999999,4487.0885,0.13709056551926713,483.55541666666664,1700.8,0.28431056953590467,8.709166666666667,0.0,8.709166666666667
2017-02-01 00:00:00+00:00,829.5854166666667,4487.0885,0.18488278460892105,680.2183333333334,1700.8,0.39994022420821573,6.240833333333334,0.0,6.240833333333334
2017-02-02 00:00:00+00:00,1061.3466666666666,4487.0885,0.23653348193748946,904.1083333333332,1700.8,0.531578276889307,9.454166666666667,0.0,9.454166666666667
2017-02-03 00:00:00+00:00,952.0450000000001,4487.0885,0.21217433086064608,697.3933333333333,1700.8,0.410038413295704,6.970833333333334,0.0,6.970833333333334
2017-02-04 00:00:00+00:00,582.8108333333333,4487.0885,0.12988619086370445,423.7383333333333,1700.8,0.24914060050172468,7.75375,0.0,7.75375
2017-02-05 00:00:00+00:00,717.4725,4487.0885,0.15989711368518808,518.1391666666667,1700.8,0.30464438303543434,4.585833333333333,0.0,4.585833333333333
2017-02-06 00:00:00+00:00,1149.7291666666667,4487.0885,0.25623055276637996,839.1891666666667,1700.8,0.4934084940420194,18.182083333333335,0.0,18.182083333333335
2017-02-07 00:00:00+00:00,1882.7845833333333,4487.0885,0.4196005011564477,1096.3441666666665,1700.8,0.6446049898087175,9.22,0.0,9.22
2017-02-08 00:00:00+00:00,1487.14375,4487.0885,0.3314273275421245,852.2666666666668,1700.8,0.5010975227343996,11.429166666666667,0.0,11.429166666666667
2017-02-09 00:00:00+00:00,459.1645833333334,4487.0885,0.10233018210657831,486.4883333333333,1700.8,0.28603500313577923,11.3775,0.0,11.3775
2017-02-10 00:00:00+00:00,1270.05375,4487.0885,0.2830462893700448,921.1004166666667,1700.8,0.5415689185481342,4.33,0.0,4.33
2017-02-11 00:00:00+00:00,1923.7295833333335,4487.0885,0.42872557190109656,1054.7370833333332,1700.8,0.6201417470210098,53.356249999999996,0.0,53.356249999999996
2017-02-12 00:00:00+00:00,1287.3387500000001,4487.0885,0.2868984531952066,851.1679166666667,1700.8,0.5004515032141738,25.403750000000002,0.0,25.403750000000002
2017-02-13 00:00:00+00:00,225.44583333333333,4487.0885,0.05024323307492895,166.53625,1700.8,0.09791642168391346,56.32708333333333,0.0,56.32708333333333
2017-02-14 00:00:00+00:00,231.3925,4487.0885,0.05156851709075941,138.99833333333333,1700.8,0.0817252665412355,86.16083333333334,0.0,86.16083333333334
2017-02-15 00:00:00+00:00,255.72458333333336,4487.0885,0.05699120561881793,130.36625,1700.8,0.07664995884289746,90.17208333333333,0.0,90.17208333333333
2017-02-16 00:00:00+00:00,1153.2920833333333,4487.0885,0.2570245902957638,785.9575,1700.8,0.4621104774223895,15.532916666666667,0.0,15.532916666666667
2017-02-17 00:00:00+00:00,353.57124999999996,4487.0885,0.0787974763591135,316.0416666666667,1700.8,0.18581941831295076,27.44666666666667,0.0,27.44666666666667
2017-02-18 00:00:00+00:00,1182.3745833333332,4487.0885,0.26350596457665887,569.4725,1700.8,0.33482625823142054,17.984166666666667,0.0,17.984166666666667
2017-02-19 00:00:00+00:00,1534.7270833333332,4487.0885,0.3420318282853867,951.3729166666667,1700.8,0.5593678955001568,16.506666666666668,0.0,16.506666666666668
2017-02-20 00:00:00+00:00,2665.6383333333333,4487.0885,0.5940685888707864,1105.8241666666665,1700.8,0.6501788374098464,10.565833333333334,0.0,10.565833333333334
2017-02-21 00:00:00+00:00,2487.3995833333333,4487.0885,0.5543460048388468,1105.0575000000001,1700.8,0.6497280691439323,71.5625,0.0,71.5625
2017-02-22 00:00:00+00:00,2975.4641666666666,4487.0885,0.6631168889730316,1127.6854166666667,1700.8,0.6630323475227344,73.36958333333332,0.0,73.36958333333332
2017-02-23 00:00:00+00:00,1196.3429166666667,4487.0885,0.26661897055666867,747.6437500000001,1700.8,0.4395835783160866,25.019166666666667,0.0,25.019166666666667
2017-02-24 00:00:00+00:00,1155.0204166666667,4487.0885,0.2574097695346697,636.2883333333333,1700.8,0.37411120257133895,85.70958333333334,0.0,85.70958333333334
2017-02-25 00:00:00+00:00,1635.7783333333334,4487.0885,0.3645522777929014,810.5854166666667,1700.8,0.4765906730166196,25.45375,0.0,25.45375
2017-02-26 00:00:00+00:00,1275.7933333333333,4487.0885,0.2843254224500661,892.5124999999999,1700.8,0.5247604068673566,18.452916666666667,0.0,18.452916666666667
2017-02-27 00:00:00+00:00,1702.7608333333335,4487.0885,0.3794801090580971,1136.9770833333334,1700.8,0.6684954629194105,14.850833333333334,0.0,14.850833333333334
2017-02-28 00:00:00+00:00,2570.1204166666666,4487.0885,0.5727813072255353,1100.4541666666667,1700.8,0.6470214996864221,49.84041666666666,0.0,49.84041666666666
2017-03-01 00:00:00+00:00,2016.7837499999998,4487.0885,0.44946377812695254,949.3874999999999,1700.8,0.5582005526810913,56.64541666666667,0.0,56.64541666666667
2017-03-02 00:00:00+00:00,1124.9779166666667,4487.0885,0.25071444805839393,624.5233333333333,1700.8,0.36719386955158356,66.12083333333332,0.0,66.12083333333332
2017-03-03 00:00:00+00:00,1300.5375000000001,4487.0885,0.289839948554614,710.9441666666667,1700.8,0.41800574239573535,51.1675,0.0,51.1675
2017-03-04 00:00:00+00:00,1103.8500000000001,4487.0885,0.2460058454385288,602.4570833333333,1700.8,0.35421982792411416,38.43208333333333,0.0,38.43208333333333
2017-03-05 00:00:00+00:00,1384.7866666666666,4487.0885,0.30861585784783757,648.47875,1700.8,0.3812786629821261,12.950000000000001,0.0,12.950000000000001
2017-03-06 00:00:00+00:00,1887.8991666666668,4487.0885,0.42074034569780977,1076.9808333333333,1700.8,0.6332201513013483,18.534583333333334,0.0,18.534583333333334
2017-03-07 00:00:00+00:00,399.4870833333334,4487.0885,0.08903035528123267,324.46999999999997,1700.8,0.19077492944496707,33.406666666666666,0.0,33.406666666666666
2017-03-08 00:00:00+00:00,890.6516666666666,4487.0885,0.19849211056716773,598.1575,1700.8,0.3516918508936971,30.758750000000003,0.0,30.758750000000003
2017-03-09 00:00:00+00:00,835.0695833333333,4487.0885,0.18610499510614364,563.2483333333333,1700.8,0.33116670586390723,46.14333333333334,0.0,46.14333333333334
2017-03-10 00:00:00+00:00,1150.905,4487.0885,0.256492600937111,595.495,1700.8,0.3501264111006585,108.27208333333334,0.0,108.27208333333334
2017-03-11 00:00:00+00:00,189.85583333333332,4487.0885,0.04231158652951315,180.77666666666667,1700.8,0.10628919724051426,101.27125,0.0,101.27125
2017-03-12 00:00:00+00:00,805.77375,4487.0885,0.17957607700405287,551.6929166666667,1700.8,0.3243725991690185,81.53916666666667,0.0,81.53916666666667
2017-03-13 00:00:00+00:00,404.0958333333333,4487.0885,0.09005746896530642,283.6154166666667,1700.8,0.16675412550956414,47.50875,0.0,47.50875
2017-03-14 00:00:00+00:00,1734.4720833333333,4487.0885,0.38654733093259325,822.2808333333334,1700.8,0.4834670939165883,61.37125,0.0,61.37125
2017-03-15 00:00:00+00:00,2537.1583333333333,4487.0885,0.5654353225556691,1052.4370833333335,1700.8,0.6187894422232675,134.18083333333334,0.0,134.18083333333334
2017-03-16 00:00:00+00:00,1702.9145833333332,4487.0885,0.3795143740386073,896.24625,1700.8,0.5269556973189088,98.54875,0.0,98.54875
2017-03-17 00:00:00+00:00,1884.0220833333333,4487.0885,0.41987629246299324,1017.6670833333333,1700.8,0.5983461214330511,82.55291666666666,0.0,82.55291666666666
2017-03-18 00:00:00+00:00,1594.09,4487.0885,0.35526154654627384,836.1475,1700.8,0.491620119943556,108.52166666666666,0.0,108.52166666666666
2017-03-19 00:00:00+00:00,988.49125,4487.0885,0.2202968027040251,609.7212499999999,1700.8,0.35849085724365004,31.97,0.0,31.97
2017-03-20 00:00:00+00:00,1012.2837499999999,4487.0885,0.22559923879370777,642.1820833333333,1700.8,0.37757648361555346,47.54708333333334,0.0,47.54708333333334
2017-03-21 00:00:00+00:00,2390.8533333333335,4487.0885,0.5328295471179884,1084.1904166666666,1700.8,0.6374590878802132,106.36041666666667,0.0,106.36041666666667
2017-03-22 00:00:00+00:00,1194.3279166666666,4487.0885,0.26616990430803106,483.09875000000005,1700.8,0.2840420684383819,142.19208333333333,0.0,142.19208333333333
2017-03-23 00:00:00+00:00,216.97333333333333,4487.0885,0.04835503764486334,147.60333333333332,1700.8,0.08678465036061461,148.90541666666667,0.0,148.90541666666667
2017-03-24 00:00:00+00:00,449.48083333333335,4487.0885,0.10017204548859095,189.03625,1700.8,0.11114549035747884,162.07583333333335,0.0,162.07583333333335
2017-03-25 00:00:00+00:00,1089.1491666666668,4487.0885,0.24272959329121024,498.0416666666667,1700.8,0.29282788491690187,123.24791666666665,0.0,123.24791666666665
2017-03-26 00:00:00+00:00,261.12125,4487.0885,0.0581939157206282,89.83749999999999,1700.8,0.052820731420508,119.76,0.0,119.76
2017-03-27 00:00:00+00:00,578.63,4487.0885,0.12895444339909945,223.2179166666667,1700.8,0.1312428955001568,122.21708333333333,0.0,122.21708333333333
2017-03-28 00:00:00+00:00,214.2175,4487.0885,0.047740868048401545,47.041666666666664,1700.8,0.027658552837880213,113.23750000000001,0.0,113.23750000000001
2017-03-29 00:00:00+00:00,430.93041666666664,4487.0885,0.09603786880215683,294.17083333333335,1700.8,0.1729602735967388,31.365,0.0,31.365
2017-03-30 00:00:00+00:00,976.4645833333334,4487.0885,0.2176165197841169,651.6520833333333,1700.8,0.38314445163060523,32.074999999999996,0.0,32.074999999999996
2017-03-31 00:00:00+00:00,649.4725,4487.0885,0.14474252067905505,530.3454166666667,1700.8,0.31182115279084355,119.40708333333333,0.0,119.40708333333333
